"","Date","SM05","SM25","SM60","SM75"
"67",2010-03-08,0.345445145781814,0.35033090627142,0.329650794143503,0.303872309197337
"68",2010-03-09,0.345583069663006,0.350222165035669,0.329729567565765,0.303752220303785
"69",2010-03-10,0.345489089340936,0.350247275334987,0.329686608663752,0.303815815700083
"70",2010-03-11,0.345944098914353,0.3506726657883,0.330101029517941,0.304083859549902
"71",2010-03-12,0.345993602244635,0.350439465318839,0.329815424695813,0.304083859549902
"72",2010-03-13,0.346005966969307,0.350297466832053,0.329700930543509,0.303886427310618
"73",2010-03-14,0.345807597865294,0.350764048858532,0.33021501850887,0.304147232008952
"74",2010-03-15,0.345832456291485,0.350639403212452,0.329844025745964,0.303978143697966
"75",2010-03-16,0.345795161972117,0.350755746701902,0.329815424695813,0.304006346203032
"76",2010-03-17,0.345776499780155,0.350830427261626,0.330029712915373,0.304097946019242
"77",2010-03-18,0.345501634579211,0.350755746701902,0.329972618988843,0.304175383794179
"78",2010-03-19,0.345167672640482,0.350547842129894,0.32974388270719,0.30377342349699
"79",2010-03-20,0.346018327252325,0.351078731009904,0.330428356993469,0.304358163754825
"80",2010-03-21,0.345919320579734,0.351260202797632,0.330371516654447,0.304238694338033
"81",2010-03-22,0.345913123216993,0.351144781230245,0.330158042114251,0.304175383794179
"82",2010-03-23,0.346073893580663,0.351020880376361,0.330001170465687,0.304147232008952
"83",2010-03-24,0.346307517114182,0.350880165734999,0.329772506247947,0.303949932755654
"84",2010-03-25,0.346721598623825,0.350971252010694,0.329829726346088,0.303949932755654
"85",2010-03-26,0.346998828732612,0.351449364304723,0.330243493120017,0.304386251909161
"86",2010-03-27,0.346836388098237,0.350938144841582,0.330143792357765,0.304006346203032
"87",2010-03-28,0.346926731526066,0.351111764759171,0.330101029517941,0.303949932755654
"88",2010-03-29,0.346313643516669,0.351078731009904,0.330029712915373,0.304055680270951
"89",2010-03-30,0.346135528557843,0.351144781230245,0.329958339866564,0.304175383794179
"90",2010-03-31,0.346215488332449,0.350938144841582,0.32974388270719,0.30376635629106
"91",2010-04-01,0.346295260991841,0.350954700585242,0.329786814646208,0.303907600532419
"92",2010-04-02,0.346551711749246,0.351062207656292,0.329844025745964,0.303992246005442
"93",2010-04-03,0.34704081263405,0.351687057541378,0.330385730146214,0.304280877521658
"94",2010-04-04,0.34684844814605,0.351251965420644,0.329929774856947,0.303949932755654
"95",2010-04-05,0.34704081263405,0.351424723477034,0.3300725096547,0.303949932755654
"96",2010-04-06,0.346938758680525,0.35112827515455,0.329915488970673,0.303872309197337
"97",2010-04-07,0.347398479456132,0.35188308171452,0.330513549314913,0.304112030374395
"98",2010-04-08,0.347261837916202,0.351776979253185,0.330598659712141,0.30433709206143
"99",2010-04-09,0.346812254834381,0.351899388951879,0.330428356993469,0.304414331560082
"100",2010-04-10,0.3464908286168,0.351670694086304,0.330043980753705,0.304133152941771
"101",2010-04-11,0.346086229448073,0.351515025633527,0.33021501850887,0.304133152941771
"102",2010-04-12,0.345501634579211,0.351375412648586,0.330058246333658,0.303907600532419
"103",2010-04-13,0.343549642108776,0.351161282986119,0.330158042114251,0.304069770966948
"104",2010-04-14,0.337803099145741,0.351078731009904,0.330186534838879,0.304097946019242
"105",2010-04-15,0.329092970153045,0.350938144841582,0.330271958668118,0.304069770966948
"106",2010-04-16,0.324589384784027,0.351144781230245,0.33048516097159,0.304175383794179
"107",2010-04-17,0.346043034496415,0.351251965420644,0.33064118415423,0.304428368195347
"108",2010-04-18,0.346356497380952,0.351342517154595,0.330627011619839,0.304477479660611
"109",2010-04-19,0.346745797781082,0.351605197029981,0.33064118415423,0.304161308959945
"110",2010-04-20,0.347142550448334,0.351793314601554,0.330726171455705,0.304610650641444
"111",2010-04-21,0.34733320102893,0.351695237647489,0.330577389799349,0.304196492075356
"112",2010-04-22,0.347232056962882,0.35154783036251,0.330271958668118,0.304217595590615
"113",2010-04-23,0.347321318071281,0.351711594616795,0.330271958668118,0.304217595590615
"114",2010-04-24,0.347351017298351,0.351809645625426,0.330428356993469,0.304266818581293
"115",2010-04-25,0.347362889367782,0.351744295583366,0.330371516654447,0.304351140388112
"116",2010-04-26,0.346515195098723,0.352054091977261,0.33048516097159,0.304133152941771
"117",2010-04-27,0.346411515651916,0.351727947262122,0.330584480339867,0.304351140388112
