YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,TR05,TR25,TR60,TR75
2002,1,26,MARE,66.67,29.92,47.78,1.8985,1.9363,3.2753,3.5903
2002,1,27,MARE,70.27,39.26,54.27,1.891,1.9392,3.277,3.5916
2002,1,28,MARE,56.03,39.19,48.05,1.8843,1.9381,3.2682,3.5848
2002,1,29,MARE,46.6,29.43,36.69,1.8863,1.9325,3.2541,3.5748
2002,1,30,MARE,31.9,29.31,31.46,1.5618,1.6618,2.6739,3.1707
2002,1,31,MARE,31.9,25.61,28,1.5486,1.6034,1.6779,1.6928
2002,2,1,MARE,40.14,17.7,28.09,1.552,1.6033,1.6745,1.6871
2002,2,2,MARE,48.22,20.2,34.95,1.5518,1.5991,1.669,1.6802
2002,2,3,MARE,52.43,32.31,40.23,1.5565,1.6014,1.6676,1.6749
2002,2,4,MARE,45.28,25.54,35.74,1.5565,1.596,1.6584,1.6689
2002,2,5,MARE,35.48,30.64,32.79,1.5548,1.5956,1.6507,1.6628
2002,2,6,MARE,34.29,30.21,32.16,1.5441,1.5921,1.648,1.6592
2002,2,7,MARE,51.78,31.11,37.46,1.5444,1.5882,1.6402,1.6541
2002,2,8,MARE,63.48,28.62,45.6,1.5497,1.5873,1.6374,1.6507
2002,2,9,MARE,54.16,35.02,44.42,1.5482,1.5878,1.6366,1.6485
2002,2,10,MARE,42.7,25.89,34.4,1.5512,1.5802,1.625,1.6382
2002,2,11,MARE,55.17,18.07,36.14,1.5576,1.5831,1.6262,1.6383
2002,2,12,MARE,54.84,26.35,40.35,1.5635,1.5803,1.6246,1.637
2002,2,13,MARE,52.11,28.99,40.74,1.568,1.5807,1.6211,1.6342
2002,2,14,MARE,57.36,28.47,42.3,1.5751,1.5807,1.6212,1.6356
2002,2,15,MARE,53.06,32.52,43.66,1.581,1.584,1.6216,1.6328
2002,2,16,MARE,64.92,29.49,46.88,1.5905,1.5856,1.6169,1.6335
2002,2,17,MARE,67.41,35.05,51.14,1.5983,1.5878,1.617,1.6308
2002,2,18,MARE,66.45,44.29,53.39,1.6042,1.5882,1.6178,1.6341
2002,2,19,MARE,67.32,41.94,55.44,1.5943,1.5882,1.6178,1.6338
2002,2,20,MARE,65.48,35.44,48.37,1.5673,1.5828,1.6136,1.6332
2002,2,21,MARE,57.47,37.3,45.96,1.5665,1.586,1.6148,1.6326
2002,2,22,MARE,57.96,26.74,42.77,1.5678,1.5843,1.6107,1.6322
2002,2,23,MARE,70.65,36.22,53.35,1.5772,1.592,1.615,1.6347
2002,2,24,MARE,75.07,35.64,56.74,1.5837,1.5946,1.6192,1.6383
2002,2,25,MARE,38.42,19.55,30.56,1.5892,1.5812,1.6074,1.6298
2002,2,26,MARE,27.27,13.91,19.55,1.6082,1.5814,1.6084,1.6338
2002,2,27,MARE,41.85,8.74,24.93,1.628,1.5915,1.6154,1.6411
2002,2,28,MARE,55.96,19.08,37.72,1.6477,1.6008,1.6203,1.6423
2002,3,1,MARE,46.58,19.89,40.6,1.6576,1.5991,1.6195,1.6473
2002,3,2,MARE,22.09,11.89,16.21,1.6763,1.5936,1.6174,1.6415
2002,3,3,MARE,28.42,3.85,16.29,1.6951,1.5931,1.6162,1.6486
2002,3,4,MARE,55.15,8.31,32.41,-996,1.6006,1.6239,1.653
2002,3,5,MARE,64.67,29.66,47.97,1.5702,1.6032,1.6243,1.6543
2002,3,6,MARE,69.19,45.34,54.49,1.5586,1.5981,1.6248,1.6589
2002,3,7,MARE,74.93,40.04,59.33,1.5561,1.5984,1.6258,1.6594
2002,3,8,MARE,71.8,32.75,63.77,1.55,1.5974,1.6294,1.6609
2002,3,9,MARE,44.08,21.3,32.05,1.5502,1.5839,1.6188,1.6551
2002,3,10,MARE,58.1,21.77,41.19,1.5609,1.5876,1.6184,1.6545
2002,3,11,MARE,61.38,38.14,49.55,1.5655,1.5914,1.6248,1.6562
2002,3,12,MARE,65.93,29.29,47.66,1.564,1.5875,1.623,1.6556
2002,3,13,MARE,81.09,40.62,61.34,1.5725,1.5899,1.6246,1.6558
2002,3,14,MARE,82.87,46.42,65.02,1.5837,1.5935,1.6252,1.6589
2002,3,15,MARE,49.59,33.22,41.46,1.5924,1.5818,1.62,1.6534
2002,3,16,MARE,47.48,31.04,39.23,1.6058,1.5818,1.6182,1.6507
2002,3,17,MARE,62.85,39.11,49.99,1.6274,1.5871,1.6206,1.6545
2002,3,18,MARE,54.82,45.3,51.38,1.5992,1.5809,1.619,1.6545
2002,3,19,MARE,53.65,44.07,50.62,1.5295,1.5643,1.6086,1.6377
2002,3,20,MARE,60.49,38.14,48.12,1.5357,1.5724,1.6116,1.6377
2002,3,21,MARE,42.27,25.09,33.99,1.5363,1.56,1.5993,1.6292
2002,3,22,MARE,41.65,18.14,29.58,1.5461,1.5646,1.6037,1.6275
2002,3,23,MARE,66.34,25.16,47.9,1.5537,1.5713,1.6072,1.6264
2002,3,24,MARE,75.85,40.6,59.21,1.5527,1.5745,1.6078,1.6259
2002,3,25,MARE,40.59,29.42,34.97,1.5487,1.5547,1.5959,1.6147
2002,3,26,MARE,53.74,23.98,37.68,1.5628,1.5629,1.5959,1.6147
2002,3,27,MARE,69.85,31.26,50.82,1.5763,1.5673,1.5989,1.6149
2002,3,28,MARE,81.45,51.46,64.84,1.5882,1.5713,1.5989,1.6143
2002,3,29,MARE,70.92,53.78,62.37,1.602,1.5675,1.5973,1.6108
2002,3,30,MARE,61.57,48.99,55.28,1.6274,1.5632,1.5935,1.6064
2002,3,31,MARE,69.55,36.76,55,1.6579,1.5649,1.5899,1.6051
2002,4,1,MARE,80.37,45.68,64.36,1.6931,1.5686,1.5933,1.6062
2002,4,2,MARE,66.85,41.92,55.4,1.7319,1.5651,1.5899,1.6006
2002,4,3,MARE,48.61,29.84,38.64,1.7767,1.5647,1.5855,1.5995
2002,4,4,MARE,58.41,31.41,45.2,1.8257,1.5675,1.5851,1.5979
2002,4,5,MARE,67.53,34.34,53.15,1.8795,1.5677,1.584,1.5966
2002,4,6,MARE,58.8,48.02,53.04,1.93,1.5662,1.5844,1.5947
2002,4,7,MARE,53.28,46.42,50.01,1.6201,1.5613,1.5851,1.5972
2002,4,8,MARE,61.57,49.21,54.19,1.5256,1.5564,1.5752,1.5872
2002,4,9,MARE,70.05,43.2,56.22,1.5308,1.557,1.5748,1.5855
2002,4,10,MARE,76.86,45.65,63.04,1.5327,1.5583,1.5768,1.5834
2002,4,11,MARE,79.77,58.73,68.32,1.534,1.5554,1.5749,1.5822
2002,4,12,MARE,74.68,56.19,62.29,1.5171,1.5419,1.567,1.5736
2002,4,13,MARE,73.58,55.67,61.62,1.5101,1.5344,1.5555,1.5651
2002,4,14,MARE,83.16,53.74,69.03,1.5099,1.5402,1.5591,1.5666
2002,4,15,MARE,83.41,62.62,73.11,1.5052,1.5353,1.5567,1.5632
2002,4,16,MARE,80.24,68.99,72.67,1.5076,1.5327,1.5521,1.5621
2002,4,17,MARE,90,68.94,77.78,1.5122,1.5327,1.5513,1.5585
2002,4,18,MARE,80.55,70.79,74.59,1.5182,1.5259,1.5437,1.5559
2002,4,19,MARE,79.52,56.48,66.52,1.5207,1.5214,1.539,1.5502
2002,4,20,MARE,62.01,52.11,57.86,1.5145,1.5176,1.5354,1.5472
2002,4,21,MARE,67.57,48.51,57.69,1.5182,1.5144,1.5324,1.5451
2002,4,22,MARE,78.31,44.12,63.67,1.5286,1.5154,1.5288,1.5421
2002,4,23,MARE,72.79,59.5,64.46,1.5476,1.5127,1.5262,1.5401
2002,4,24,MARE,76.39,50.16,66.28,1.5822,1.514,1.5252,1.537
2002,4,25,MARE,66.11,41.25,51.63,1.6489,1.5069,1.5193,1.5335
2002,4,26,MARE,50.29,47.32,48.72,1.5834,1.5046,1.5155,1.5261
2002,4,27,MARE,82.38,49.39,67.15,1.5207,1.5046,1.5195,1.5265
2002,4,28,MARE,69.96,49.44,59.79,1.5188,1.5014,1.5153,1.5261
2002,4,29,MARE,75.85,49.93,63.61,1.5241,1.4982,1.5141,1.5216
2002,4,30,MARE,82.45,59.86,69.08,1.5397,1.4992,1.5169,1.5223
2002,5,1,MARE,84.67,60.33,72.79,1.5781,1.4997,1.5157,1.5231
2002,5,2,MARE,59.79,45.57,52.57,1.6549,1.4922,1.5101,1.5197
2002,5,3,MARE,61.54,44.85,53.03,1.724,1.4939,1.5081,1.5161
2002,5,4,MARE,77.88,53.15,62.2,1.7852,1.4956,1.5081,1.5154
2002,5,5,MARE,81.68,56.53,69.34,1.8742,1.4943,1.5059,1.5152
2002,5,6,MARE,83.34,70.66,76.51,1.8552,1.4952,1.5105,1.5171
2002,5,7,MARE,83.39,67.41,75.99,1.7991,1.4899,1.5105,1.5131
2002,5,8,MARE,82.63,58.01,75.59,1.8106,1.4935,1.5072,1.5119
2002,5,9,MARE,67.28,50.88,58.93,1.5209,1.48,1.5035,1.5116
2002,5,10,MARE,64.36,53.51,59.01,1.5384,1.4824,1.5065,1.5097
2002,5,11,MARE,79.16,60.87,73.54,1.5564,1.4864,1.5047,1.5086
2002,5,12,MARE,76.71,50.65,60.59,1.5903,1.4841,1.5041,1.5101
2002,5,13,MARE,71.22,44.98,58.15,1.6308,1.4824,1.5017,1.5065
2002,5,14,MARE,74.7,49.35,62.21,1.7444,1.4841,1.5019,1.5073
2002,5,15,MARE,76.33,51.66,65.42,1.907,1.4873,1.5063,1.5089
2002,5,16,MARE,80.53,64.17,71.75,2.0392,1.4911,1.5081,1.5099
2002,5,17,MARE,68.49,52.57,60.63,1.5446,1.4668,1.4978,1.5042
2002,5,18,MARE,67.32,44.84,57.05,1.515,1.4704,1.4996,1.5069
2002,5,19,MARE,71.19,49.01,60.9,1.5357,1.4694,1.4968,1.5046
2002,5,20,MARE,71.96,53.24,61.47,1.5832,1.469,1.497,1.5044
2002,5,21,MARE,76.26,53.01,65.64,1.6773,1.476,1.496,1.5059
2002,5,22,MARE,73.81,60.93,68.49,1.8159,1.4724,1.4936,1.5063
2002,5,23,MARE,73.62,66.25,68.57,1.9328,1.469,1.4906,1.5048
2002,5,24,MARE,75.65,51.84,65.38,1.7677,1.4741,1.4936,1.5086
2002,5,25,MARE,65.89,47.84,56.1,1.5898,1.4685,1.4904,1.5035
2002,5,26,MARE,82.63,56.46,68.77,1.6127,1.4739,1.4964,1.5042
2002,5,27,MARE,78.85,63.75,69.58,1.6645,1.4751,1.4956,1.504
2002,5,28,MARE,68.11,59.9,63.75,1.5544,1.469,1.494,1.5059
2002,5,29,MARE,81.39,56.43,68.76,1.5124,1.4685,1.4966,1.5067
2002,5,30,MARE,86.05,58.35,73.19,1.5307,1.4689,1.495,1.5067
2002,5,31,MARE,87.33,62.47,75.21,1.6043,1.4658,1.4922,1.5039
2002,6,1,MARE,86.95,65.55,76.5,1.766,1.4632,1.4904,1.5035
2002,6,2,MARE,88.23,68.68,78.13,1.9866,1.465,1.4923,1.5038
2002,6,3,MARE,88.29,69.17,79.13,2.2212,1.4698,1.4948,1.5057
2002,6,4,MARE,87.24,64.85,73.58,2.1111,1.4888,1.4956,1.5069
2002,6,5,MARE,73.35,59.27,66.35,1.4975,1.4809,1.489,1.5033
2002,6,6,MARE,80.83,54.75,68.24,1.5052,1.4713,1.4846,1.4989
2002,6,7,MARE,84.97,58.3,73.7,1.5512,1.4713,1.4852,1.5012
2002,6,8,MARE,86.34,69.35,75.85,1.6476,1.4736,1.4872,1.5025
2002,6,9,MARE,87.15,70.84,78.17,1.76,1.47,1.4836,1.501
2002,6,10,MARE,87.06,73.51,79.39,1.9066,1.4679,1.4874,1.5029
2002,6,11,MARE,89.28,74.62,81.25,2.0883,1.4638,1.4868,1.501
2002,6,12,MARE,90.88,65.52,79.37,2.1606,1.4828,1.486,1.5001
2002,6,13,MARE,77.32,64.13,69.23,1.5,1.4815,1.4814,1.4986
2002,6,14,MARE,81.91,59.61,70.92,1.4966,1.4758,1.4814,1.4988
2002,6,15,MARE,82.63,58.5,70.19,1.5195,1.4702,1.4771,1.4959
2002,6,16,MARE,79.99,62.64,69.85,1.4922,1.4606,1.4788,1.4942
2002,6,17,MARE,83.88,59.79,73.31,1.4945,1.4581,1.4735,1.4956
2002,6,18,MARE,82.76,64.33,73.39,1.5216,1.4626,1.4773,1.494
2002,6,19,MARE,87.13,65.64,77.83,1.5952,1.4613,1.4787,1.4974
2002,6,20,MARE,89.02,68.83,78.95,1.7408,1.4579,1.479,1.4967
2002,6,21,MARE,88.34,70,78.91,1.9204,1.4574,1.4779,1.4976
2002,6,22,MARE,88.16,66.45,77.69,2.1145,1.4512,1.4763,1.4956
2002,6,23,MARE,88.5,61.92,76.02,2.3212,1.451,1.4757,1.4944
2002,6,24,MARE,88.34,64.81,77.1,2.5083,1.4632,1.479,1.494
2002,6,25,MARE,87.75,67.75,77.38,2.6687,1.5415,1.4767,1.494
2002,6,26,MARE,90.88,65.03,77.85,2.812,1.675,1.481,1.4984
2002,6,27,MARE,90.5,68,79.31,2.9387,1.8089,1.483,1.4995
2002,6,28,MARE,91.4,70.68,80.26,3.046,1.9028,1.4804,1.4956
2002,6,29,MARE,90.01,68.4,79.71,3.1415,1.9855,1.4814,1.4963
2002,6,30,MARE,85.91,67.86,75.58,3.2145,2.0628,1.4848,1.4974
2002,7,1,MARE,74.37,67.57,70.28,2.5836,2.1329,1.4854,1.5006
2002,7,2,MARE,79.57,69.28,73.12,1.5069,2.1432,1.4866,1.501
2002,7,3,MARE,84,68.13,73.69,1.5052,2.1472,1.4924,1.5029
2002,7,4,MARE,85.12,68.27,76.1,1.4941,2.15,1.4922,1.5022
2002,7,5,MARE,88.77,68.32,78.09,1.5175,2.1502,1.4936,1.5022
2002,7,6,MARE,91.26,68.74,80.16,1.5807,2.1557,1.4952,1.5027
2002,7,7,MARE,91.36,70.65,81.05,1.698,2.1649,1.5011,1.5071
2002,7,8,MARE,93.24,70.52,81.81,1.8458,2.1835,1.5039,1.5057
2002,7,9,MARE,93.94,72.99,83.23,2.0083,2.208,1.5037,1.5029
2002,7,10,MARE,94.26,72.88,83.15,2.1815,2.2411,1.5081,1.5061
2002,7,11,MARE,88,71.85,77.98,2.3475,2.2792,1.5087,1.5067
2002,7,12,MARE,83.5,67.33,74.24,2.4675,2.3176,1.5167,1.5103
2002,7,13,MARE,84.22,63.97,72.95,2.5855,2.3548,1.5209,1.5105
2002,7,14,MARE,88.5,66,76.5,2.7269,2.3995,1.5326,1.5108
2002,7,15,MARE,88.72,65.64,77.21,2.892,2.4561,1.5728,1.5095
2002,7,16,MARE,88.9,66.34,77.59,3.0353,2.5352,1.7253,1.5121
2002,7,17,MARE,88.57,68.07,77.55,3.1467,2.6269,1.8115,1.5167
2002,7,18,MARE,93.81,69.33,81.22,3.2213,2.7248,1.8622,1.5189
2002,7,19,MARE,95.41,70.07,82.99,3.3011,2.8415,1.9293,1.534
2002,7,20,MARE,94.73,71.35,83.96,3.3706,2.978,2.0022,1.5898
2002,7,21,MARE,95,73.63,84.13,3.4355,3.1211,2.0766,1.6802
2002,7,22,MARE,99.43,70.86,81.84,3.4743,3.2429,2.1405,1.7639
2002,7,23,MARE,92.77,68.25,79.97,3.511,3.334,2.1963,1.8446
2002,7,24,MARE,97.29,70.45,81.34,3.5351,3.3935,2.2524,1.9364
2002,7,25,MARE,98.11,65.43,82.82,3.5528,3.4327,2.2962,2.0149
2002,7,26,MARE,100.38,70.92,86.82,3.5848,3.4833,2.3599,2.1101
2002,7,27,MARE,96.84,75.76,85.67,3.6084,3.5195,2.4236,2.1883
2002,7,28,MARE,91.72,68.81,82.42,3.6289,3.5415,2.4915,2.2462
2002,7,29,MARE,86.59,67.37,74.34,3.2603,3.5367,2.5442,2.2729
2002,7,30,MARE,92.53,64.53,79.49,3.3772,3.5319,2.5862,2.286
2002,7,31,MARE,94.3,70.09,82.38,3.4397,3.5279,2.6477,2.3211
2002,8,1,MARE,98.13,74.12,84.69,3.5099,3.5419,2.7232,2.3767
2002,8,2,MARE,99.54,73.54,86.39,3.5668,3.5558,2.8142,2.4516
2002,8,3,MARE,98.37,72.73,85.29,3.6044,3.5718,2.9157,2.5598
2002,8,4,MARE,97.41,72.16,84.14,3.6315,3.5891,3.0086,2.7031
2002,8,5,MARE,97.56,71.2,83.74,3.653,3.6046,3.0958,2.8707
2002,8,6,MARE,96.82,70.95,83.15,-996,-996,-996,-996
2002,8,7,MARE,95.56,71.35,82.42,3.6809,3.6223,3.2322,3.1466
2002,8,8,MARE,94.41,72.09,81.79,3.6991,3.6381,3.2861,3.2503
2002,8,9,MARE,95.72,66.88,80.78,3.7093,3.6462,3.3204,3.3365
2002,8,10,MARE,94.87,70.45,81.4,3.7266,3.6563,3.3578,3.407
2002,8,11,MARE,94.71,70.32,81.85,3.7392,3.6693,3.3855,3.4591
2002,8,12,MARE,93.27,66.74,79.02,3.7405,3.6688,3.4022,3.4873
2002,8,13,MARE,79.18,64.42,67.91,3.5779,3.6552,3.3972,3.4849
2002,8,14,MARE,82.96,58.77,70.42,2.8436,3.6272,3.409,3.4834
2002,8,15,MARE,91.27,66.2,78.79,2.3982,3.5735,3.4084,3.477
2002,8,16,MARE,93.18,69.78,80.36,2.3989,3.5251,3.4028,3.4755
2002,8,17,MARE,92.79,75.47,82.72,2.5505,3.4942,3.3895,3.4632
2002,8,18,MARE,96.82,72.99,85.1,2.8141,3.4771,3.3837,3.4611
2002,8,19,MARE,98.11,72.97,85.68,3.2121,3.4803,3.3791,3.4815
2002,8,20,MARE,97.03,72.59,84.47,3.4869,3.5136,3.3791,3.5098
2002,8,21,MARE,95.59,79.41,85.65,3.5762,3.5517,3.3853,3.5288
2002,8,22,MARE,97.9,75.79,86.73,3.6195,3.5889,3.4068,3.5592
2002,8,23,MARE,101.17,69.24,86.85,3.5658,3.5377,3.3558,3.5501
2002,8,24,MARE,89.64,69.64,76.79,1.5604,1.5858,1.6692,1.6639
2002,8,25,MARE,86.14,68.68,75.83,1.5056,1.5922,1.7352,1.7215
2002,8,26,MARE,89.22,65.35,77.57,1.5625,1.6068,1.8547,1.8593
2002,8,27,MARE,86.02,65.66,75.63,1.5323,1.6912,1.9447,1.9596
2002,8,28,MARE,88.23,66.09,77.28,1.5303,1.7571,2.0062,2.0241
2002,8,29,MARE,87.93,67.96,77.3,1.6316,1.8023,2.0541,2.0748
2002,8,30,MARE,86.95,65.3,75.02,1.7675,1.8529,2.0944,2.1163
2002,8,31,MARE,89.44,65.5,76.96,1.8877,1.9,2.1301,2.1535
2002,9,1,MARE,92.89,66.56,79.18,1.9962,1.9414,2.1608,2.1851
2002,9,2,MARE,96.03,69.73,82.83,2.1254,1.9834,2.1953,2.2157
2002,9,3,MARE,96.85,69.8,82.83,2.2737,2.028,2.2251,2.2487
2002,9,4,MARE,94.62,69.15,81.47,2.45,2.0783,2.252,2.2754
2002,9,5,MARE,94.35,67.62,81.13,2.6608,2.1287,2.2771,2.299
2002,9,6,MARE,94.6,68.95,81.3,2.8747,2.1854,2.3044,2.3292
2002,9,7,MARE,94.42,65.79,81.25,3.0684,2.2449,2.3277,2.3514
2002,9,8,MARE,82.6,66.56,74.03,3.2311,2.3115,2.3527,2.3795
2002,9,9,MARE,84.63,67.28,74.26,2.2114,2.375,2.3782,2.4033
2002,9,10,MARE,89.56,65.91,77.88,1.7513,2.4228,2.3937,2.4229
2002,9,11,MARE,85.78,64.49,74.18,1.9079,2.4755,2.4121,2.442
2002,9,12,MARE,86.56,64.11,74.06,2.0966,2.5292,2.4254,2.4597
2002,9,13,MARE,90.1,62.42,73.1,2.2888,2.5913,2.4445,2.4827
2002,9,14,MARE,81.14,63.19,69.89,1.5404,1.6396,1.7263,1.7294
2002,9,15,MARE,77.86,59.63,68.7,1.4966,1.5756,1.6487,1.6438
2002,9,16,MARE,81.07,54.93,67.79,1.5284,1.5784,1.6485,1.6421
2002,9,17,MARE,87.48,59.29,73.74,1.5792,1.5777,1.6425,1.6377
2002,9,18,MARE,91.81,66.58,80.47,1.6425,1.5786,1.6409,1.6453
2002,9,19,MARE,67.98,55.29,63.94,1.5009,1.5654,1.623,1.6306
2002,9,20,MARE,80.46,52.72,65.29,1.5035,1.5645,1.619,1.6242
2002,9,21,MARE,86.58,55.99,70.81,1.5269,1.5634,1.6144,1.6194
2002,9,22,MARE,73.45,55.42,64.4,1.583,1.5628,1.6108,1.6128
2002,9,23,MARE,77.07,51.28,63.3,1.6604,1.5656,1.6088,1.6119
2002,9,24,MARE,79.18,52.14,65.45,1.7528,1.5733,1.609,1.6121
2002,9,25,MARE,81.84,49.95,67.09,1.8518,1.5833,1.6098,1.6143
2002,9,26,MARE,82.78,57.36,69.97,1.9456,1.6006,1.6104,1.614
2002,9,27,MARE,77.23,54.55,64.63,2.0439,1.6321,1.6114,1.6168
2002,9,28,MARE,89.58,59.43,73.81,2.132,1.6967,1.6144,1.6253
2002,9,29,MARE,87.82,61.86,75.32,2.219,1.74,1.6184,1.6391
2002,9,30,MARE,86.47,65.91,76.4,2.2997,1.7693,1.624,1.653
2002,10,1,MARE,87.76,66.22,77.06,2.3861,1.8032,1.6481,1.6788
2002,10,2,MARE,88.92,66.42,77.34,2.472,1.8354,1.6903,1.7232
2002,10,3,MARE,87.67,62.31,75.45,2.584,1.865,1.7338,1.7511
2002,10,4,MARE,71.11,53.1,63.55,-996,-996,-996,-996
2002,10,5,MARE,77.94,45.43,62.88,2.6446,1.9275,1.7822,1.7873
2002,10,6,MARE,78.82,56.55,68.11,2.6476,1.9461,1.8067,1.8069
2002,10,7,MARE,66.58,45.32,55.95,2.6851,1.9651,1.8228,1.8244
2002,10,8,MARE,56.91,52.75,55,2.6862,1.9813,1.837,1.8386
2002,10,9,MARE,64.45,52.02,56.35,2.3146,1.9941,1.8497,1.845
2002,10,10,MARE,63.79,56.46,59.6,1.8509,2.0058,1.8616,1.8544
2002,10,11,MARE,71.04,56.01,61.69,1.7445,2.0111,1.8728,1.8625
2002,10,12,MARE,66.15,47.37,59.66,1.7306,2.0135,1.8833,1.8714
2002,10,13,MARE,60.75,39.06,48.41,1.7534,2.0331,1.8953,1.8814
2002,10,14,MARE,65.53,36.34,49.62,1.7955,2.0532,1.9114,1.8947
2002,10,15,MARE,65.8,39.37,51.61,1.8383,2.0679,1.9255,1.9055
2002,10,16,MARE,51.19,38.4,44.6,1.8835,2.0779,1.9371,1.9168
2002,10,17,MARE,68.14,33.28,50.58,1.9219,2.092,1.9492,1.9281
2002,10,18,MARE,73.17,53.29,62.09,1.9501,2.0958,1.9624,1.9413
2002,10,19,MARE,63.03,46.45,53.83,1.9765,2.0839,1.9606,1.9441
2002,10,20,MARE,65.32,41.08,52.17,1.9795,2.0975,1.9701,1.9492
2002,10,21,MARE,66.31,45.24,54.67,1.9,2.1039,1.9785,1.9566
2002,10,22,MARE,64.26,46.63,54.88,1.8437,2.1063,1.9845,1.9626
2002,10,23,MARE,57.83,44.94,49.09,1.6775,2.0736,1.9839,1.9664
2002,10,24,MARE,44.88,39.85,42.32,1.5227,1.6417,1.8455,1.8384
2002,10,25,MARE,49.23,38.51,43.7,1.5199,1.5784,1.662,1.6526
2002,10,26,MARE,52.84,40.7,44.44,1.5263,1.5777,1.658,1.6485
2002,10,27,MARE,48.18,43.03,45.93,1.5239,1.569,1.6415,1.6321
2002,10,28,MARE,52.86,47.73,49.21,1.5233,1.5726,1.6413,1.6272
2002,10,29,MARE,51.49,45.73,48.54,1.5188,1.5647,1.6315,1.6189
2002,10,30,MARE,49.59,40.26,45.74,1.518,1.5615,1.625,1.6125
2002,10,31,MARE,45.77,39.54,41.39,1.5231,1.5515,1.6196,1.6089
2002,11,1,MARE,41.54,37.11,39.14,1.5248,1.5498,1.6158,1.6061
2002,11,2,MARE,43.37,36.78,39.93,1.5269,1.5491,1.6114,1.6044
2002,11,3,MARE,52.81,34.68,45.38,1.525,1.5515,1.6094,1.6013
2002,11,4,MARE,53.55,32.08,42.7,1.5265,1.5487,1.6039,1.5978
2002,11,5,MARE,53.89,33.81,43.77,1.5255,1.5445,1.6029,1.5935
2002,11,6,MARE,65.12,30.94,46.98,1.5271,1.5438,1.5993,1.5902
2002,11,7,MARE,75.56,37.28,56.23,1.5376,1.5472,1.5999,1.5896
2002,11,8,MARE,73.63,52.21,61.91,1.5429,1.5511,1.6007,1.5904
2002,11,9,MARE,82.08,58.1,67.22,1.545,1.5523,1.6021,1.5917
2002,11,10,MARE,65.41,43.91,55.23,1.5408,1.5434,1.5951,1.5853
2002,11,11,MARE,60.4,36.55,46.45,1.5457,1.5408,1.5905,1.5834
2002,11,12,MARE,60.67,36.17,47.4,1.557,1.541,1.5883,1.5802
2002,11,13,MARE,67.71,40.48,52.27,1.5685,1.5421,1.5897,1.5815
2002,11,14,MARE,55.58,38.97,48.82,1.5762,1.5445,1.5871,1.5785
2002,11,15,MARE,54.09,35.83,42.93,1.586,1.5427,1.5883,1.5814
2002,11,16,MARE,59.07,30.38,43.28,1.5994,1.5449,1.5855,1.578
2002,11,17,MARE,70.65,37.21,52.15,1.6156,1.5489,1.5877,1.5781
2002,11,18,MARE,65.73,40.16,53.99,1.6308,1.5517,1.5883,1.5787
2002,11,19,MARE,68.16,32.36,49.63,1.6455,1.55,1.5869,1.578
2002,11,20,MARE,67.42,37.25,51.04,1.6581,1.5496,1.5824,1.5761
2002,11,21,MARE,67.98,37.25,51.59,1.6764,1.5523,1.5867,1.5787
2002,11,22,MARE,60.3,30.75,44.32,1.6976,1.5564,1.5861,1.5776
2002,11,23,MARE,71.96,39.96,54.43,1.7133,1.5585,1.5871,1.5783
2002,11,24,MARE,56.55,31.52,47.65,1.727,1.5577,1.5875,1.5797
2002,11,25,MARE,38.83,25.62,30.57,1.7506,1.5549,1.5826,1.5764
2002,11,26,MARE,40.59,25.58,33.27,1.7725,1.5568,1.5861,1.5785
2002,11,27,MARE,42.81,23.91,32.26,-996,-996,-996,-996
2002,11,28,MARE,55.9,26.63,40.65,1.8161,1.5679,1.5885,1.5812
2002,11,29,MARE,61.12,42.32,49.85,1.8309,1.5756,1.5933,1.584
2002,11,30,MARE,50.02,29.26,41.55,1.8451,1.5694,1.5891,1.5817
2002,12,1,MARE,57.18,24.45,42.23,1.8693,1.5715,1.5903,1.5834
2002,12,2,MARE,66.06,41.01,51.62,1.8874,1.5824,1.5959,1.5891
2002,12,3,MARE,40.94,30.67,32.89,1.7987,1.5639,1.5897,1.5855
2002,12,4,MARE,31.54,26.79,28.53,1.5484,1.5545,1.5846,1.5776
2002,12,5,MARE,32.2,17.13,24.59,1.5457,1.5549,1.5808,1.5734
2002,12,6,MARE,50.38,18.09,32.12,1.5494,1.5536,1.574,1.5698
2002,12,7,MARE,55.09,30.28,38.41,1.5509,1.5563,1.5768,1.5698
2002,12,8,MARE,46.89,33.83,39.36,1.5468,1.5531,1.5704,1.5657
2002,12,9,MARE,44.2,35.68,39.53,1.5456,1.5518,1.571,1.5635
2002,12,10,MARE,45.05,39.73,42.13,1.544,1.5468,1.5686,1.5617
2002,12,11,MARE,46.63,41.52,43.69,1.5447,1.5466,1.5664,1.5616
2002,12,12,MARE,46.49,43.68,45.01,1.5421,1.5415,1.5615,1.5566
2002,12,13,MARE,52.65,33.66,43.13,1.5354,1.5413,1.5601,1.5523
2002,12,14,MARE,63.18,28.24,44.08,1.5375,1.5353,1.5541,1.551
2002,12,15,MARE,68.13,32.74,50.91,1.5399,1.5355,1.5503,1.5433
2002,12,16,MARE,59.88,40.1,50.97,1.5408,1.5325,1.5519,1.5451
2002,12,17,MARE,68.13,35.03,52.53,1.5423,1.528,1.5453,1.5393
2002,12,18,MARE,65.25,42.08,54.64,1.544,1.5342,1.5469,1.5401
2002,12,19,MARE,51.3,32.98,41.63,1.5406,1.5231,1.5396,1.5353
